页签,序号,项目名称,分类,上游地址,entity_type,reason
鲲鹏,349,Strongswan,虚拟化,https://github.com/strongswan/strongswan,repo,脚本分类: github.com/strongswan/strongswan
鲲鹏,350,rdma-core,虚拟化,https://github.com/linux-rdma/rdma-core,repo,脚本分类: github.com/linux-rdma/rdma-core
鲲鹏,351,DELFT3D,HPC,https://svn.oss.deltares.nl/repos/delft3d,repo,脚本分类: svn.oss.deltares.nl/repos/delft3d
鲲鹏,352,NAMD,HPC,https://github.com/nbcrrolls/namd,repo,脚本分类: github.com/nbcrrolls/namd
鲲鹏,353,Gluten(京东/美团),大数据,https://github.com/apache/gluten,repo,脚本分类: github.com/apache/gluten
鲲鹏,354,Iceberg(字节/京东),大数据,https://github.com/apache/iceberg,repo,脚本分类: github.com/apache/iceberg
鲲鹏,355,Ambari(中移),大数据,https://github.com/apache/ambari,repo,脚本分类: github.com/apache/ambari
鲲鹏,356,starrocks(腾讯),大数据,https://github.com/starrocks/starrocks,repo,脚本分类: github.com/starrocks/starrocks
鲲鹏,357,hudi(字节/京东),大数据,https://github.com/apache/hudi,repo,脚本分类: github.com/apache/hudi
鲲鹏,358,ORC(京东),大数据,https://github.com/apache/orc,repo,脚本分类: github.com/apache/orc
鲲鹏,359,Bolt(字节),大数据,https://github.com/bytedance/bolt,repo,脚本分类: github.com/bytedance/bolt
鲲鹏,360,daft（字节）,大数据,https://github.com/Eventual-Inc/daft,repo,脚本分类: github.com/Eventual-Inc/daft
鲲鹏,361,data-juicer（腾讯）,大数据,https://github.com/datajuicer/data-juicer,repo,脚本分类: github.com/datajuicer/data-juicer
鲲鹏,362,pandas（携程）,大数据,https://github.com/pandas-dev/pandas,repo,脚本分类: github.com/pandas-dev/pandas
鲲鹏,363,Celeborn（阿里）,大数据,https://github.com/apache/celeborn,repo,脚本分类: github.com/apache/celeborn
鲲鹏,364,Lance（字节）,大数据,https://github.com/lancedb/lancedb,repo,脚本分类: github.com/lancedb/lancedb
鲲鹏,365,Ray（蚂蚁）,大数据,https://github.com/ray-project/ray,repo,脚本分类: github.com/ray-project/ray
鲲鹏,366,auron（快手）,大数据,https://github.com/apache/auron,repo,脚本分类: github.com/apache/auron
鲲鹏,367,3FS(Xsky),分布式存储,https://github.com/3fs/3fs,repo,脚本分类: github.com/3fs/3fs
鲲鹏,368,reedsolomon(深信服),分布式存储,https://github.com/klauspost/reedsolomon,repo,脚本分类: github.com/klauspost/reedsolomon
鲲鹏,369,JuiceFS(电信),分布式存储,https://github.com/juicefs/juicefs,repo,脚本分类: github.com/juicefs/juicefs
鲲鹏,370,Mooncake(京东),分布式存储,https://github.com/mooncake-ai/mooncake,repo,脚本分类: github.com/mooncake-ai/mooncake
鲲鹏,371,Percona(字节),数据库,https://github.com/percona/percona-server,repo,脚本分类: github.com/percona/percona-server
鲲鹏,372,openvelinux(字节),虚拟化,https://github.com/openvelinux/openvelinux,repo,脚本分类: github.com/openvelinux/openvelinux
鲲鹏,373,OpenCloudOS(腾讯),虚拟化,https://github.com/OpenCloudOS/OpenCloudOS,repo,脚本分类: github.com/OpenCloudOS/OpenCloudOS
鲲鹏,374,CloudWeGo(字节),虚拟化,https://github.com/cloudwego/cloudwego,repo,脚本分类: github.com/cloudwego/cloudwego
鲲鹏,375,DeathStarBench(字节/腾讯),虚拟化,https://github.com/delimitrou/DeathStarBench,repo,脚本分类: github.com/delimitrou/DeathStarBench
鲲鹏,376,fluid(字节),虚拟化,https://github.com/fluid-cloudnative/fluid,repo,脚本分类: github.com/fluid-cloudnative/fluid
鲲鹏,377,kubeflow(字节),虚拟化,https://github.com/kubeflow/kubeflow,repo,脚本分类: github.com/kubeflow/kubeflow
鲲鹏,378,kuberay(字节),虚拟化,https://github.com/ray-project/kuberay,repo,脚本分类: github.com/ray-project/kuberay
鲲鹏,379,sriov-network-operato(快手/字节),虚拟化,https://github.com/k8snetworkplumbingwg/sriov-network-operator,repo,脚本分类: github.com/k8snetworkplumbingwg/sriov-network-operator
鲲鹏,380,E2B(字节),虚拟化,https://github.com/e2b-dev/e2b,repo,脚本分类: github.com/e2b-dev/e2b
鲲鹏,381,kata-containers(京东/腾讯),虚拟化,https://github.com/kata-containers/kata-containers,repo,脚本分类: github.com/kata-containers/kata-containers
鲲鹏,382,libavif(京东),ARM原生,https://github.com/AOMediaCodec/libavif,repo,脚本分类: github.com/AOMediaCodec/libavif
鲲鹏,383,libwebp(京东),ARM原生,https://github.com/webmproject/libwebp,repo,脚本分类: github.com/webmproject/libwebp
鲲鹏,384,torchvision(多模态大模型媒体库),ARM原生,https://github.com/pytorch/vision,repo,脚本分类: github.com/pytorch/vision
鲲鹏,385,Android(联通云),ARM原生,https://github.com/android/,organization,"脚本分类: github.com/android (org-level URL, 已知归属: Google)"
鲲鹏,386,vvenc(字节),ARM原生,https://github.com/ultravideo/vvenc,repo,脚本分类: github.com/ultravideo/vvenc
鲲鹏,387,tensorflow-serving(BOSS),搜广推,https://github.com/tensorflow/serving,repo,脚本分类: github.com/tensorflow/serving
鲲鹏,388,onednn(京东),搜广推,https://github.com/oneapi-src/oneDNN,repo,脚本分类: github.com/oneapi-src/oneDNN
鲲鹏,389,Faiss(美团),搜广推,https://github.com/facebookresearch/faiss,repo,脚本分类: github.com/facebookresearch/faiss
鲲鹏,390,hnswlib(美团),搜广推,https://github.com/nmslib/hnswlib,repo,脚本分类: github.com/nmslib/hnswlib
鲲鹏,391,XLA(京东),搜广推,https://github.com/tensorflow/xla,repo,脚本分类: github.com/tensorflow/xla
鲲鹏,392,ScaNN(美团),搜广推,https://github.com/google/scaNN,repo,脚本分类: github.com/google/scaNN
鲲鹏,393,newpfordelta(美团),搜广推,https://github.com/newpfordelta/newpfordelta,repo,脚本分类: github.com/newpfordelta/newpfordelta
鲲鹏,394,RabitQ(字节),搜广推,https://github.com/rabitq/rabitq,repo,脚本分类: github.com/rabitq/rabitq
鲲鹏,395,DiskANN(字节),搜广推,https://github.com/microsoft/DiskANN,repo,脚本分类: github.com/microsoft/DiskANN
鲲鹏,396,monolith(字节),搜广推,https://github.com/bytedance/monolith,repo,脚本分类: github.com/bytedance/monolith
鲲鹏,397,Eigen(京东),搜广推,https://github.com/eigenteam/eigen-git-mirror （官方镜像）,repo,脚本分类: github.com/eigenteam/eigen-git-mirror
鲲鹏,398,TVM(CBG),搜广推,https://github.com/apache/tvm,repo,脚本分类: github.com/apache/tvm
鲲鹏,399,onnxruntime(CBG),搜广推,https://github.com/microsoft/onnxruntime,repo,脚本分类: github.com/microsoft/onnxruntime
鲲鹏,400,vLLM(蚂蚁/腾讯),搜广推,https://github.com/vllm-project/vllm,repo,脚本分类: github.com/vllm-project/vllm
鲲鹏,401,llama.cpp（电信/移动）,搜广推,https://github.com/ggerganov/llama.cpp,repo,脚本分类: github.com/ggerganov/llama.cpp
鲲鹏,402,LangGraph(移动),搜广推,https://github.com/langchain-ai/langgraph,repo,脚本分类: github.com/langchain-ai/langgraph
鲲鹏,403,TensorRT（京东）,搜广推,https://github.com/NVIDIA/TensorRT,repo,脚本分类: github.com/NVIDIA/TensorRT
鲲鹏,404,TensorRT-LLM（京东）,搜广推,https://github.com/NVIDIA/TensorRT-LLM,repo,脚本分类: github.com/NVIDIA/TensorRT-LLM
鲲鹏,405,protobuf(字节),基础库&加速库,https://github.com/protocolbuffers/protobuf,repo,脚本分类: github.com/protocolbuffers/protobuf
鲲鹏,406,folly(字节),基础库&加速库,https://github.com/facebook/folly,repo,脚本分类: github.com/facebook/folly
鲲鹏,407,sonic-cpp(互联网),基础库&加速库,https://github.com/sonic-net/sonic-cpp,repo,脚本分类: github.com/sonic-net/sonic-cpp
鲲鹏,408,Tongsuo(蚂蚁),基础库&加速库,https://github.com/Tongsuo-Project/Tongsuo,repo,脚本分类: github.com/Tongsuo-Project/Tongsuo
鲲鹏,409,rapidjson(字节/腾讯),基础库&加速库,https://github.com/Tencent/rapidjson,repo,脚本分类: github.com/Tencent/rapidjson
鲲鹏,410,simdjson(美团),基础库&加速库,https://github.com/simdjson/simdjson,repo,脚本分类: github.com/simdjson/simdjson
鲲鹏,411,openssl(美团),基础库&加速库,https://github.com/openssl/openssl,repo,脚本分类: github.com/openssl/openssl
鲲鹏,412,fbthrift(字节),基础库&加速库,https://github.com/facebook/fbthrift,repo,脚本分类: github.com/facebook/fbthrift
鲲鹏,413,brpc(美团),基础库&加速库,https://github.com/brpc/brpc,repo,脚本分类: github.com/brpc/brpc
鲲鹏,414,taskflow(字节),基础库&加速库,https://github.com/taskflow/taskflow,repo,脚本分类: github.com/taskflow/taskflow
鲲鹏,415,simde（美团）,基础库&加速库,https://github.com/simd-everywhere/simde,repo,脚本分类: github.com/simd-everywhere/simde
鲲鹏,416,rust（字节/腾讯）,基础库&加速库,https://github.com/rust-lang/rust,repo,脚本分类: github.com/rust-lang/rust
鲲鹏,417,specfem3d,HPC,https://github.com/SPECFEM/specfem3d,repo,脚本分类: github.com/SPECFEM/specfem3d
鲲鹏,418,DeePMD-kit,HPC,https://github.com/deepmodeling/deepmd-kit,repo,脚本分类: github.com/deepmodeling/deepmd-kit
鲲鹏,419,RHMC,HPC,https://github.com/LatticeQCD/SIMULATeQCD,repo,脚本分类: github.com/LatticeQCD/SIMULATeQCD
鲲鹏,420,deepseek,HPC,https://github.com/deepseek-ai/DeepSeek-LLM,repo,脚本分类: github.com/deepseek-ai/DeepSeek-LLM
鲲鹏,421,Rfdiffusion,HPC,https://github.com/RosettaCommons/Rfdiffusion,repo,脚本分类: github.com/RosettaCommons/Rfdiffusion
鲲鹏,422,specfem3d_globe,HPC,https://github.com/SPECFEM/specfem3d_globe,repo,脚本分类: github.com/SPECFEM/specfem3d_globe
鲲鹏,423,Quantum Package,HPC,https://github.com/QuantumPackage/qp2,repo,脚本分类: github.com/QuantumPackage/qp2
鲲鹏,424,Abinit,HPC,https://github.com/abinit/abinit,repo,脚本分类: github.com/abinit/abinit
鲲鹏,425,CPMD,HPC,https://github.com/CPMD-code/CPMD,repo,脚本分类: github.com/CPMD-code/CPMD
鲲鹏,426,PSI,HPC,https://github.com/psi4/psi4,repo,脚本分类: github.com/psi4/psi4
鲲鹏,427,pwdft,HPC,https://github.com/ebylaska/PWDFT,repo,脚本分类: github.com/ebylaska/PWDFT
鲲鹏,428,ESPResSOmd,HPC,https://github.com/espressomd/espresso,repo,脚本分类: github.com/espressomd/espresso
鲲鹏,429,DL_POLY,HPC,https://github.com/ccp5UK/dl-poly,repo,脚本分类: github.com/ccp5UK/dl-poly
鲲鹏,430,miniGhost,HPC,https://github.com/Mantevo/miniGhost,repo,脚本分类: github.com/Mantevo/miniGhost
鲲鹏,431,Hefei-NAMD,HPC,https://github.com/QijingZheng/Hefei-NAMD,repo,脚本分类: github.com/QijingZheng/Hefei-NAMD
鲲鹏,432,siesta,HPC,https://gitlab.com/siesta-project/siesta,repo,脚本分类: gitlab.com/siesta-project/siesta
鲲鹏,433,ProteinMPNN,HPC,https://github.com/dauparas/ProteinMPNN,repo,脚本分类: github.com/dauparas/ProteinMPNN
鲲鹏,434,Moose Framework,HPC,https://github.com/idaholab/moose,repo,脚本分类: github.com/idaholab/moose
鲲鹏,435,QMCPACK,HPC,https://github.com/QMCPACK/qmcpack,repo,脚本分类: github.com/QMCPACK/qmcpack
鲲鹏,436,Geant4,HPC,https://github.com/Geant4/geant4,repo,脚本分类: github.com/Geant4/geant4
鲲鹏,437,Chroma,HPC,https://github.com/JeffersonLab/chroma,repo,脚本分类: github.com/JeffersonLab/chroma
鲲鹏,438,MILC,HPC,https://github.com/milc-qcd/milc_qcd,repo,脚本分类: github.com/milc-qcd/milc_qcd
鲲鹏,439,CPS,HPC,https://github.com/RBC-UKQCD/CPS_public,repo,脚本分类: github.com/RBC-UKQCD/CPS_public
鲲鹏,440,MEEP,HPC,https://github.com/NanoComp/meep,repo,脚本分类: github.com/NanoComp/meep
鲲鹏,441,Elmer,HPC,https://github.com/ElmerCSC/elmerfem,repo,脚本分类: github.com/ElmerCSC/elmerfem
鲲鹏,442,Code-Aster,HPC,https://github.com/ralic/Code_Aster,repo,脚本分类: github.com/ralic/Code_Aster
鲲鹏,443,Deal.II,HPC,https://github.com/dealii/dealii,repo,脚本分类: github.com/dealii/dealii
鲲鹏,444,FDS,HPC,https://github.com/firemodels/fds,repo,脚本分类: github.com/firemodels/fds
鲲鹏,445,SU2,HPC,https://github.com/su2code/SU2,repo,脚本分类: github.com/su2code/SU2
鲲鹏,446,Code-Saturne,HPC,https://github.com/code-saturne/code_saturne,repo,脚本分类: github.com/code-saturne/code_saturne
鲲鹏,447,PALABOS,HPC,https://gitlab.com/unigespc/palabos,repo,脚本分类: gitlab.com/unigespc/palabos
鲲鹏,448,CMAQ,HPC,https://github.com/USEPA/CMAQ,repo,脚本分类: github.com/USEPA/CMAQ
鲲鹏,449,WPS,HPC,https://github.com/wrf-model/WPS,repo,脚本分类: github.com/wrf-model/WPS
鲲鹏,450,WAVEWATCH,HPC,https://github.com/NOAA-EMC/WW3,repo,脚本分类: github.com/NOAA-EMC/WW3
鲲鹏,451,ROMS,HPC,https://github.com/myroms/roms,repo,脚本分类: github.com/myroms/roms
鲲鹏,452,HYCOM,HPC,https://github.com/HYCOM/HYCOM-src,repo,脚本分类: github.com/HYCOM/HYCOM-src
鲲鹏,453,Augustus,HPC,https://github.com/Gaius-Augustus/Augustus,repo,脚本分类: github.com/Gaius-Augustus/Augustus
鲲鹏,454,Chaste,HPC,https://github.com/Chaste/Chaste,repo,脚本分类: github.com/Chaste/Chaste
鲲鹏,455,CNVnator,HPC,https://github.com/abyzovlab/CNVnator,repo,脚本分类: github.com/abyzovlab/CNVnator
鲲鹏,456,SeisSol,HPC,https://github.com/SeisSol/SeisSol,repo,脚本分类: github.com/SeisSol/SeisSol
鲲鹏,457,GEMMA,HPC,https://github.com/genetics-statistics/GEMMA,repo,脚本分类: github.com/genetics-statistics/GEMMA
鲲鹏,458,kallisto,HPC,https://github.com/pachterlab/kallisto,repo,脚本分类: github.com/pachterlab/kallisto
鲲鹏,459,ROOT,HPC,https://github.com/root-project/root,repo,脚本分类: github.com/root-project/root
鲲鹏,460,MPB,HPC,https://github.com/NanoComp/mpb,repo,脚本分类: github.com/NanoComp/mpb
鲲鹏,461,Foldseek,HPC,https://github.com/steineggerlab/foldseek,repo,脚本分类: github.com/steineggerlab/foldseek
鲲鹏,462,phonopy,HPC,https://github.com/phonopy/phonopy,repo,脚本分类: github.com/phonopy/phonopy
鲲鹏,463,megahit,HPC,https://github.com/voutcn/megahit,repo,脚本分类: github.com/voutcn/megahit
鲲鹏,464,bcftools,HPC,https://github.com/samtools/bcftools,repo,脚本分类: github.com/samtools/bcftools
鲲鹏,465,openbabel,HPC,https://github.com/openbabel/openbabel,repo,脚本分类: github.com/openbabel/openbabel
鲲鹏,466,Abyss,HPC,https://github.com/bcgsc/abyss,repo,脚本分类: github.com/bcgsc/abyss
鲲鹏,467,FVCOM,HPC,https://github.com/FVCOM-GitHub/fvcom,repo,脚本分类: github.com/FVCOM-GitHub/fvcom
鲲鹏,468,Velvet,HPC,https://github.com/dzerbino/velvet,repo,脚本分类: github.com/dzerbino/velvet
鲲鹏,469,Tophat2,HPC,https://github.com/infphilo/tophat,repo,脚本分类: github.com/infphilo/tophat
鲲鹏,470,NOVOPlasty,HPC,https://github.com/ndierckx/NOVOPlasty,repo,脚本分类: github.com/ndierckx/NOVOPlasty
鲲鹏,471,PyRosetta,HPC,https://github.com/RosettaCommons/rosetta,repo,脚本分类: github.com/RosettaCommons/rosetta
鲲鹏,472,scanpy,HPC,https://github.com/scverse/scanpy,repo,脚本分类: github.com/scverse/scanpy
鲲鹏,473,Seurat,HPC,https://github.com/satijalab/seurat,repo,脚本分类: github.com/satijalab/seurat
鲲鹏,474,diamond,HPC,https://github.com/bbuchfink/diamond,repo,脚本分类: github.com/bbuchfink/diamond
鲲鹏,475,prodigal,HPC,https://github.com/hyattpd/Prodigal,repo,脚本分类: github.com/hyattpd/Prodigal
鲲鹏,476,COPASI,HPC,https://github.com/copasi/copasi,repo,脚本分类: github.com/copasi/copasi
鲲鹏,477,OpenMolcas,HPC,https://github.com/Molcas/OpenMolcas,repo,脚本分类: github.com/Molcas/OpenMolcas
鲲鹏,478,Cactus,HPC,https://github.com/ComparativeGenomicsToolkit/cactus,repo,脚本分类: github.com/ComparativeGenomicsToolkit/cactus
鲲鹏,479,Samtools,HPC,https://github.com/samtools/samtools,repo,脚本分类: github.com/samtools/samtools
鲲鹏,480,wtdbg2,HPC,https://github.com/ruanjue/wtdbg2,repo,脚本分类: github.com/ruanjue/wtdbg2
鲲鹏,481,wannier tools,HPC,https://github.com/quanshengwu/wannier_tools,repo,脚本分类: github.com/quanshengwu/wannier_tools
鲲鹏,482,Bowtie2,HPC,https://github.com/BenLangmead/bowtie2,repo,脚本分类: github.com/BenLangmead/bowtie2
鲲鹏,483,MACS3,HPC,https://github.com/macs3-project/MACS,repo,脚本分类: github.com/macs3-project/MACS
鲲鹏,484,HISAT2,HPC,https://github.com/DaehwanKimLab/hisat2,repo,脚本分类: github.com/DaehwanKimLab/hisat2
鲲鹏,485,Canu,HPC,https://github.com/marbl/canu,repo,脚本分类: github.com/marbl/canu
鲲鹏,486,interproscan,HPC,https://github.com/ebi-pf-team/interproscan,repo,脚本分类: github.com/ebi-pf-team/interproscan
鲲鹏,487,RSEM,HPC,https://github.com/deweylab/RSEM,repo,脚本分类: github.com/deweylab/RSEM
鲲鹏,488,jellyfish,HPC,https://github.com/gmarcais/Jellyfish,repo,脚本分类: github.com/gmarcais/Jellyfish
鲲鹏,489,STAR,HPC,https://github.com/alexdobin/STAR,repo,脚本分类: github.com/alexdobin/STAR
鲲鹏,490,fastp,HPC,https://github.com/OpenGene/fastp,repo,脚本分类: github.com/OpenGene/fastp
鲲鹏,491,WGCNA,HPC,https://github.com/smorabit/hdWGCNA,repo,脚本分类: github.com/smorabit/hdWGCNA
鲲鹏,492,vaspkit,HPC,https://github.com/vaspkit/vaspkit.github.io,repo,脚本分类: github.com/vaspkit/vaspkit.github.io
鲲鹏,493,Trinity,HPC,https://github.com/trinityrnaseq/trinityrnaseq,repo,脚本分类: github.com/trinityrnaseq/trinityrnaseq
鲲鹏,494,FASTA,HPC,https://github.com/xapple/fasta,repo,脚本分类: github.com/xapple/fasta
鲲鹏,495,FastTree,HPC,https://github.com/morgannprice/fasttree,repo,脚本分类: github.com/morgannprice/fasttree
鲲鹏,496,kraken2,HPC,https://github.com/DerrickWood/kraken2,repo,脚本分类: github.com/DerrickWood/kraken2
鲲鹏,497,Blat,HPC,https://github.com/icebert/pblat-cluster,repo,脚本分类: github.com/icebert/pblat-cluster
鲲鹏,498,AutoDOCK,HPC,https://github.com/ccsb-scripps/AutoDock-Vina,repo,脚本分类: github.com/ccsb-scripps/AutoDock-Vina
鲲鹏,499,cd-hit,HPC,https://github.com/weizhongli/cdhit,repo,脚本分类: github.com/weizhongli/cdhit
鲲鹏,500,kobas,HPC,https://github.com/xmao/kobas,repo,脚本分类: github.com/xmao/kobas
鲲鹏,501,meryl,HPC,https://github.com/marbl/meryl,repo,脚本分类: github.com/marbl/meryl
鲲鹏,502,pysam,HPC,https://github.com/pysam-developers/pysam,repo,脚本分类: github.com/pysam-developers/pysam
鲲鹏,503,phylophlan,HPC,https://github.com/biobakery/phylophlan,repo,脚本分类: github.com/biobakery/phylophlan
鲲鹏,504,VEP,HPC,https://github.com/Ensembl/ensembl-vep,repo,脚本分类: github.com/Ensembl/ensembl-vep
鲲鹏,505,prottest,HPC,https://github.com/ddarriba/prottest3,repo,脚本分类: github.com/ddarriba/prottest3
鲲鹏,506,phono3py,HPC,https://github.com/phonopy/phono3py,repo,脚本分类: github.com/phonopy/phono3py
鲲鹏,507,Cufflinks,HPC,https://github.com/cole-trapnell-lab/cufflinks,repo,脚本分类: github.com/cole-trapnell-lab/cufflinks
鲲鹏,508,bedtools,HPC,https://github.com/arq5x/bedtools2,repo,脚本分类: github.com/arq5x/bedtools2
鲲鹏,509,kallisto+bustools_python,HPC,https://github.com/pachterlab/kb_python,repo,脚本分类: github.com/pachterlab/kb_python
鲲鹏,510,circos,HPC,https://github.com/vigsterkr/circos,repo,脚本分类: github.com/vigsterkr/circos
鲲鹏,511,SURVIVOR,HPC,https://github.com/fritzsedlazeck/SURVIVOR,repo,脚本分类: github.com/fritzsedlazeck/SURVIVOR
鲲鹏,512,multiqc,HPC,https://github.com/ewels/MultiQC,repo,脚本分类: github.com/ewels/MultiQC
鲲鹏,513,RDKit,HPC,https://github.com/rdkit/rdkit,repo,脚本分类: github.com/rdkit/rdkit
鲲鹏,514,BEAST,HPC,https://github.com/beast-dev/beast-mcmc,repo,脚本分类: github.com/beast-dev/beast-mcmc
鲲鹏,515,kalign,HPC,https://github.com/TimoLassmann/kalign,repo,脚本分类: github.com/TimoLassmann/kalign
鲲鹏,516,psipred,HPC,https://github.com/psipred/psipred,repo,脚本分类: github.com/psipred/psipred
鲲鹏,517,HH-suite,HPC,https://github.com/soedinglab/hh-suite,repo,脚本分类: github.com/soedinglab/hh-suite
鲲鹏,518,NCL,HPC,https://github.com/NCAR/ncl,repo,脚本分类: github.com/NCAR/ncl
鲲鹏,519,xla,HPC,https://github.com/openxla/xla,repo,脚本分类: github.com/openxla/xla
鲲鹏,520,tvm,HPC,https://github.com/apache/tvm,repo,脚本分类: github.com/apache/tvm
鲲鹏,521,Want,基础库&加速库,https://github.com/QEF/want,repo,脚本分类: github.com/QEF/want
鲲鹏,522,AMG,HPC,https://github.com/llnl/AMG,repo,脚本分类: github.com/llnl/AMG
鲲鹏,523,gulp,基础库&加速库,https://github.com/gulpjs/gulp,repo,脚本分类: github.com/gulpjs/gulp
鲲鹏,524,Towhee,基础库&加速库,https://github.com/towhee-io/towhee,repo,脚本分类: github.com/towhee-io/towhee
鲲鹏,525,Multiwfn,基础库&加速库,https://github.com/foxtran/MultiWFN,repo,脚本分类: github.com/foxtran/MultiWFN
鲲鹏,526,Jax,HPC,https://github.com/jax-ml/jax,repo,脚本分类: github.com/jax-ml/jax
鲲鹏,527,sundials,基础库&加速库,https://github.com/llnl/sundials,repo,脚本分类: github.com/llnl/sundials
鲲鹏,528,NCEPLIBS,HPC,https://github.com/NOAA-EMC/NCEPLIBS,repo,脚本分类: github.com/NOAA-EMC/NCEPLIBS
鲲鹏,529,GADGET-2,HPC,https://github.com/gadget-framework/gadget2,repo,脚本分类: github.com/gadget-framework/gadget2
鲲鹏,530,paraFEM,HPC,https://github.com/parafem/parafem,repo,脚本分类: github.com/parafem/parafem
鲲鹏,531,QDK,基础库&加速库,https://github.com/qnap-dev/QDK,repo,脚本分类: github.com/qnap-dev/QDK
鲲鹏,532,NCO,HPC,https://github.com/nco/nco,repo,脚本分类: github.com/nco/nco
鲲鹏,533,qgis,基础库&加速库,https://github.com/qgis/QGIS,repo,脚本分类: github.com/qgis/QGIS
鲲鹏,534,eccodes,HPC,https://github.com/ecmwf/eccodes,repo,脚本分类: github.com/ecmwf/eccodes
鲲鹏,535,ecflow,HPC,https://github.com/ecmwf/ecflow,repo,脚本分类: github.com/ecmwf/ecflow
鲲鹏,536,Wannier90,基础库&加速库,https://github.com/wannier-developers/wannier90,repo,脚本分类: github.com/wannier-developers/wannier90
鲲鹏,537,udunits,基础库&加速库,https://github.com/Unidata/UDUNITS-2,repo,脚本分类: github.com/Unidata/UDUNITS-2
鲲鹏,538,wgrib2,HPC,https://github.com/NOAA-EMC/NCEPLIBS-wgrib2,repo,脚本分类: github.com/NOAA-EMC/NCEPLIBS-wgrib2
鲲鹏,539,grads,HPC,https://github.com/j-m-adams/GrADS,repo,脚本分类: github.com/j-m-adams/GrADS
鲲鹏,540,ncview,HPC,https://github.com/iem-projects/ncview,repo,脚本分类: github.com/iem-projects/ncview
鲲鹏,541,apptainer,基础库&加速库,https://github.com/apptainer/apptainer,repo,脚本分类: github.com/apptainer/apptainer
鲲鹏,542,grib_api,HPC,https://github.com/weathersource/grib_api,repo,脚本分类: github.com/weathersource/grib_api
鲲鹏,543,GDAL,基础库&加速库,https://github.com/OSGeo/GDAL,repo,脚本分类: github.com/OSGeo/GDAL
鲲鹏,544,Proj,基础库&加速库,https://github.com/OSGeo/PROJ,repo,脚本分类: github.com/OSGeo/PROJ
鲲鹏,545,plumed,基础库&加速库,https://github.com/plumed/plumed2,repo,脚本分类: github.com/plumed/plumed2
鲲鹏,546,SCALAPACK,基础库&加速库,https://github.com/Reference-ScaLAPACK/scalapack,repo,脚本分类: github.com/Reference-ScaLAPACK/scalapack
鲲鹏,547,gsl,HPC,https://github.com/ampl/gsl,repo,脚本分类: github.com/ampl/gsl
鲲鹏,548,FFTW,基础库&加速库,https://github.com/FFTW/fftw3,repo,脚本分类: github.com/FFTW/fftw3
鲲鹏,549,picard,HPC,https://github.com/broadinstitute/picard,repo,脚本分类: github.com/broadinstitute/picard
鲲鹏,550,Plink,HPC,https://github.com/chrchang/plink-ng,repo,脚本分类: github.com/chrchang/plink-ng
鲲鹏,551,sniffles,HPC,https://github.com/fritzsedlazeck/Sniffles,repo,脚本分类: github.com/fritzsedlazeck/Sniffles
鲲鹏,552,ObsPy,基础库&加速库,https://github.com/obspy/obspy,repo,脚本分类: github.com/obspy/obspy
鲲鹏,553,Metis,基础库&加速库,https://github.com/KarypisLab/METIS,repo,脚本分类: github.com/KarypisLab/METIS
鲲鹏,554,Eigen,基础库&加速库,https://gitlab.com/libeigen/eigen,repo,脚本分类: gitlab.com/libeigen/eigen
鲲鹏,555,irvsp,基础库&加速库,https://github.com/zjwang11/IRVSP,repo,脚本分类: github.com/zjwang11/IRVSP
鲲鹏,556,SPACK,基础库&加速库,https://github.com/spack/spack,repo,脚本分类: github.com/spack/spack
鲲鹏,557,brpc,基础库&加速库,https://github.com/apache/brpc,repo,脚本分类: github.com/apache/brpc
鲲鹏,558,gperftools,基础库&加速库,https://github.com/gperftools/gperftools,repo,脚本分类: github.com/gperftools/gperftools
鲲鹏,559,mpi4py,基础库&加速库,https://github.com/mpi4py/mpi4py,repo,脚本分类: github.com/mpi4py/mpi4py
鲲鹏,560,SWMM,基础库&加速库,https://github.com/USEPA/Stormwater-Management-Model,repo,脚本分类: github.com/USEPA/Stormwater-Management-Model
鲲鹏,561,PETSc,基础库&加速库,https://github.com/petsc/petsc,repo,脚本分类: github.com/petsc/petsc
鲲鹏,562,mfem,HPC,https://github.com/mfem/mfem,repo,脚本分类: github.com/mfem/mfem
鲲鹏,563,kokkos,基础库&加速库,https://github.com/kokkos/kokkos,repo,脚本分类: github.com/kokkos/kokkos
鲲鹏,564,triton,基础库&加速库,https://github.com/triton-lang/triton,repo,脚本分类: github.com/triton-lang/triton
鲲鹏,565,slurm,基础库&加速库,https://github.com/SchedMD/slurm,repo,脚本分类: github.com/SchedMD/slurm
鲲鹏,566,sglang,HPC,https://github.com/sgl-project/sglang,repo,脚本分类: github.com/sgl-project/sglang
鲲鹏,567,vllm,HPC,https://github.com/vllm-project/vllm,repo,脚本分类: github.com/vllm-project/vllm
